trading_date,spread_mid,contracts,price_01,front_contract
2019-04-26,5.9,"sc2002,sc2003",499.5,sc1905
2019-04-29,7.1,"sc2002,sc2003",485.7,sc1905
2019-04-30,6.4,"sc2002,sc2003",488.1,sc1905
2019-05-06,-4.6,"sc2003,sc2004",472.5,sc1906
2019-05-07,-3.1,"sc2003,sc2004",483.5,sc1906
2019-05-08,-2.9,"sc2003,sc2004",480.2,sc1906
2019-05-09,-2.5,"sc2003,sc2004",482.6,sc1906
2019-05-10,-3.9,"sc2003,sc2004",486.1,sc1906
2019-05-13,-2.1,"sc2003,sc2004",491.3,sc1906
2019-05-14,-0.8,"sc2003,sc2004",497.1,sc1906
2019-05-15,-0.8,"sc2003,sc2004",501.2,sc1906
2019-05-16,-0.2,"sc2003,sc2004",505.5,sc1906
2019-05-17,-2.1,"sc2003,sc2004",512.3,sc1906
2019-05-20,0.8,"sc2003,sc2004",514.2,sc1906
2019-05-21,-0.5,"sc2003,sc2004",507.1,sc1906
2019-05-22,-1.4,"sc2003,sc2004",504.0,sc1906
2019-05-23,-2.6,"sc2003,sc2004",494.0,sc1906
2019-05-24,0.7,"sc2003,sc2004",469.7,sc1906
2019-05-27,0.6,"sc2003,sc2004",473.7,sc1906
2019-05-28,-0.3,"sc2003,sc2004",475.0,sc1906
2019-05-29,0.4,"sc2003,sc2004",470.2,sc1906
2019-05-30,0.4,"sc2003,sc2004",466.1,sc1906
2019-05-31,-0.5,"sc2003,sc2004",461.2,sc1906
2019-06-03,1.0,"sc2004,sc2005",435.2,sc1907
2019-06-04,1.1,"sc2004,sc2005",425.5,sc1907
2019-06-05,1.1,"sc2004,sc2005",426.2,sc1907
2019-06-06,-0.3,"sc2004,sc2005",417.6,sc1907
2019-06-10,-2.4,"sc2004,sc2005",434.5,sc1907
2019-06-11,0.4,"sc2004,sc2005",429.9,sc1907
2019-06-12,0.3,"sc2004,sc2005",426.1,sc1907
2019-06-13,1.0,"sc2004,sc2005",420.2,sc1907
2019-06-14,0.8,"sc2004,sc2005",425.5,sc1907
2019-06-17,1.0,"sc2004,sc2005",427.3,sc1907
2019-06-18,0.4,"sc2004,sc2005",419.6,sc1907
2019-06-19,0.4,"sc2004,sc2005",420.0,sc1907
2019-06-20,-0.6,"sc2004,sc2005",418.9,sc1907
2019-06-21,0.6,"sc2004,sc2005",431.6,sc1907
2019-06-24,0.4,"sc2004,sc2005",436.8,sc1907
2019-06-25,0.7,"sc2004,sc2005",431.2,sc1907
2019-06-26,0.8,"sc2004,sc2005",432.9,sc1907
2019-06-27,1.1,"sc2004,sc2005",435.9,sc1907
2019-06-28,1.1,"sc2004,sc2005",437.4,sc1907
2019-07-01,0.2,"sc2005,sc2006",447.3,sc1908
2019-07-02,0.4,"sc2005,sc2006",442.0,sc1908
2019-07-03,0.3,"sc2005,sc2006",430.2,sc1908
2019-07-04,-1.1,"sc2005,sc2006",431.9,sc1908
2019-07-05,-1.0,"sc2005,sc2006",431.3,sc1908
2019-07-08,0.0,"sc2005,sc2006",439.1,sc1908
2019-07-09,0.5,"sc2005,sc2006",443.9,sc1908
2019-07-10,-1.4,"sc2005,sc2006",441.6,sc1908
2019-07-11,0.6,"sc2005,sc2006",455.7,sc1908
2019-07-12,0.1,"sc2005,sc2006",457.8,sc1908
2019-07-15,-0.1,"sc2005,sc2006",454.8,sc1908
2019-07-16,0.7,"sc2005,sc2006",453.0,sc1908
2019-07-17,-0.8,"sc2005,sc2006",443.7,sc1908
2019-07-18,-1.7,"sc2005,sc2006",433.5,sc1908
2019-07-19,-1.2,"sc2005,sc2006",421.6,sc1908
2019-07-22,-0.9,"sc2005,sc2006",423.1,sc1908
2019-07-23,-1.6,"sc2005,sc2006",427.4,sc1908
2019-07-24,-1.4,"sc2005,sc2006",430.4,sc1908
2019-07-25,-0.1,"sc2005,sc2006",433.4,sc1908
2019-07-26,1.2,"sc2005,sc2006",435.8,sc1908
2019-07-29,0.9,"sc2005,sc2006",435.5,sc1908
2019-07-30,0.0,"sc2005,sc2006",425.2,sc1908
2019-07-31,0.9,"sc2005,sc2006",427.5,sc1908
2019-08-01,-2.7,"sc2006,sc2007",444.0,sc1909
2019-08-02,-2.2,"sc2006,sc2007",432.1,sc1909
2019-08-05,0.7,"sc2006,sc2007",433.5,sc1909
2019-08-06,-0.2,"sc2006,sc2007",429.4,sc1909
2019-08-07,-0.6,"sc2006,sc2007",423.3,sc1909
2019-08-08,3.6,"sc2006,sc2007",408.6,sc1909
2019-08-09,2.6,"sc2006,sc2007",409.9,sc1909
2019-08-12,0.6,"sc2006,sc2007",418.8,sc1909
2019-08-13,1.5,"sc2006,sc2007",419.7,sc1909
2019-08-14,0.1,"sc2006,sc2007",430.9,sc1909
2019-08-15,1.0,"sc2006,sc2007",420.5,sc1909
2019-08-16,1.9,"sc2006,sc2007",418.6,sc1909
2019-08-19,0.1,"sc2006,sc2007",425.7,sc1909
2019-08-20,0.5,"sc2006,sc2007",432.8,sc1909
2019-08-21,1.0,"sc2006,sc2007",429.5,sc1909
2019-08-22,-0.5,"sc2006,sc2007",432.7,sc1909
2019-08-23,-0.3,"sc2006,sc2007",428.5,sc1909
2019-08-26,-0.6,"sc2006,sc2007",422.8,sc1909
2019-08-27,-0.9,"sc2006,sc2007",425.2,sc1909
2019-08-28,-1.3,"sc2006,sc2007",423.0,sc1909
2019-08-29,1.0,"sc2006,sc2007",429.0,sc1909
2019-08-30,-0.9,"sc2006,sc2007",411.8,sc1909
2019-09-02,0.7,"sc2007,sc2008",432.7,sc1910
2019-09-03,1.3,"sc2007,sc2008",430.3,sc1910
2019-09-04,1.3,"sc2007,sc2008",425.5,sc1910
2019-09-05,-0.5,"sc2007,sc2008",439.2,sc1910
2019-09-06,-0.8,"sc2007,sc2008",445.1,sc1910
2019-09-09,1.2,"sc2007,sc2008",444.6,sc1910
2019-09-10,0.9,"sc2007,sc2008",450.1,sc1910
2019-09-11,1.1,"sc2007,sc2008",460.9,sc1910
2019-09-12,1.2,"sc2007,sc2008",450.3,sc1910
2019-09-16,-5.9,"sc2007,sc2008",479.8,sc1910
2019-09-17,-5.1,"sc2007,sc2008",496.7,sc1910
2019-09-18,-1.0,"sc2007,sc2008",487.2,sc1910
2019-09-19,-1.7,"sc2007,sc2008",473.5,sc1910
2019-09-20,-3.1,"sc2007,sc2008",458.5,sc1910
2019-09-23,1.0,"sc2007,sc2008",472.7,sc1910
2019-09-24,1.8,"sc2008,sc2009",464.3,sc1911
2019-09-25,1.5,"sc2008,sc2009",457.2,sc1911
2019-09-26,0.7,"sc2008,sc2009",449.8,sc1911
2019-09-27,0.8,"sc2008,sc2009",448.7,sc1911
2019-09-30,1.2,"sc2008,sc2009",448.1,sc1911
2019-10-08,-1.4,"sc2008,sc2009",437.6,sc1911
2019-10-09,1.1,"sc2008,sc2009",447.0,sc1911
2019-10-10,1.2,"sc2008,sc2009",451.7,sc1911
2019-10-11,1.7,"sc2008,sc2009",458.1,sc1911
2019-10-14,-4.0,"sc2008,sc2009",471.7,sc1911
2019-10-15,3.5,"sc2008,sc2009",466.6,sc1911
2019-10-16,2.7,"sc2008,sc2009",465.1,sc1911
2019-10-17,2.6,"sc2008,sc2009",451.4,sc1911
2019-10-18,2.2,"sc2008,sc2009",445.1,sc1911
2019-10-21,1.4,"sc2008,sc2009",443.2,sc1911
2019-10-22,1.2,"sc2008,sc2009",437.2,sc1911
2019-10-23,-0.1,"sc2008,sc2009",438.6,sc1911
2019-10-24,0.9,"sc2008,sc2009",441.3,sc1911
2019-10-25,0.7,"sc2008,sc2009",451.1,sc1911
2019-10-28,1.9,"sc2008,sc2009",447.9,sc1911
2019-10-29,0.5,"sc2008,sc2009",456.7,sc1911
2019-10-30,2.3,"sc2008,sc2009",451.1,sc1911
2019-10-31,3.2,"sc2008,sc2009",452.8,sc1911
2019-11-01,0.4,"sc2009,sc2010",444.3,sc1912
2019-11-04,-0.8,"sc2009,sc2010",449.3,sc1912
2019-11-05,-2.4,"sc2009,sc2010",458.4,sc1912
2019-11-06,-1.9,"sc2009,sc2010",459.6,sc1912
2019-11-07,-1.5,"sc2009,sc2010",456.4,sc1912
2019-11-08,-3.4,"sc2009,sc2010",456.0,sc1912
2019-11-11,-1.9,"sc2009,sc2010",452.8,sc1912
2019-11-12,-3.3,"sc2009,sc2010",455.9,sc1912
2019-11-13,-3.9,"sc2009,sc2010",453.9,sc1912
2019-11-14,-2.9,"sc2009,sc2010",453.4,sc1912
2019-11-15,-1.3,"sc2009,sc2010",453.9,sc1912
2019-11-18,-1.2,"sc2009,sc2010",453.7,sc1912
2019-11-19,0.1,"sc2009,sc2010",454.0,sc1912
2019-11-20,0.7,"sc2009,sc2010",451.2,sc1912
2019-11-21,-1.4,"sc2009,sc2010",454.8,sc1912
2019-11-22,-2.2,"sc2009,sc2010",453.8,sc1912
2019-11-25,-0.5,"sc2009,sc2010",456.1,sc1912
2019-11-26,-2.6,"sc2009,sc2010",454.6,sc1912
2019-11-27,-2.2,"sc2009,sc2010",456.2,sc1912
2019-11-28,-3.7,"sc2009,sc2010",447.3,sc1912
2019-11-29,-3.8,"sc2009,sc2010",451.2,sc1912
2019-12-02,1.9,"sc2010,sc2011",454.8,sc2001
2019-12-03,1.1,"sc2010,sc2011",451.7,sc2001
2019-12-04,-0.7,"sc2010,sc2011",449.2,sc2001
2019-12-05,0.5,"sc2010,sc2011",456.3,sc2001
2019-12-06,-0.3,"sc2010,sc2011",458.0,sc2001
2019-12-09,2.3,"sc2010,sc2011",464.8,sc2001
2019-12-10,3.2,"sc2010,sc2011",469.2,sc2001
2019-12-11,0.2,"sc2010,sc2011",470.9,sc2001
2019-12-12,1.1,"sc2010,sc2011",466.1,sc2001
2019-12-13,4.6,"sc2010,sc2011",462.2,sc2001
2019-12-16,1.6,"sc2010,sc2011",467.4,sc2001
2019-12-17,1.0,"sc2010,sc2011",470.2,sc2001
2019-12-18,2.1,"sc2010,sc2011",480.4,sc2001
2019-12-19,1.7,"sc2010,sc2011",476.3,sc2001
2019-12-20,0.7,"sc2010,sc2011",468.0,sc2001
2019-12-23,5.0,"sc2011,sc2012",478.1,sc2002
2019-12-24,3.8,"sc2011,sc2012",479.1,sc2002
2019-12-25,3.5,"sc2011,sc2012",483.6,sc2002
2019-12-26,5.4,"sc2011,sc2012",484.4,sc2002
2019-12-27,4.3,"sc2011,sc2012",487.1,sc2002
2019-12-30,3.5,"sc2011,sc2012",490.2,sc2002
2019-12-31,4.9,"sc2011,sc2012",487.5,sc2002
2020-01-02,5.6,"sc2011,sc2012",481.7,sc2002
2020-01-03,2.4,"sc2011,sc2012",486.5,sc2002
2020-01-06,-0.6,"sc2011,sc2012",507.8,sc2002
2020-01-07,3.5,"sc2011,sc2012",499.9,sc2002
2020-01-08,5.2,"sc2011,sc2012",498.4,sc2002
2020-01-09,-7.7,"sc2011,sc2012",483.2,sc2002
2020-01-10,0.4,"sc2011,sc2012",470.9,sc2002
2020-01-13,1.7,"sc2011,sc2012",468.8,sc2002
2020-01-14,0.9,"sc2011,sc2012",458.6,sc2002
2020-01-15,1.2,"sc2011,sc2012",458.0,sc2002
2020-01-16,1.0,"sc2011,sc2012",453.3,sc2002
2020-01-17,4.3,"sc2012,sc2101",465.3,sc2003
2020-01-20,3.7,"sc2012,sc2101",466.1,sc2003
2020-01-21,4.1,"sc2012,sc2101",464.0,sc2003
2020-01-22,2.8,"sc2012,sc2101",461.0,sc2003
2020-01-23,4.4,"sc2012,sc2101",451.1,sc2003
2020-02-03,-5.6,"sc2012,sc2101",431.3,sc2003
2020-02-04,3.3,"sc2012,sc2101",396.5,sc2003
2020-02-05,-1.8,"sc2012,sc2101",396.8,sc2003
2020-02-06,-1.3,"sc2012,sc2101",402.3,sc2003
2020-02-07,1.5,"sc2012,sc2101",398.4,sc2003
2020-02-10,3.7,"sc2012,sc2101",393.5,sc2003
2020-02-11,2.4,"sc2012,sc2101",391.7,sc2003
2020-02-12,-1.4,"sc2012,sc2101",394.5,sc2003
2020-02-13,-1.4,"sc2012,sc2101",400.0,sc2003
2020-02-14,-0.6,"sc2012,sc2101",399.6,sc2003
2020-02-17,-0.5,"sc2012,sc2101",401.5,sc2003
2020-02-18,-1.0,"sc2012,sc2101",399.2,sc2003
2020-02-19,1.7,"sc2012,sc2101",403.8,sc2003
2020-02-20,-0.1,"sc2012,sc2101",411.9,sc2003
2020-02-21,-1.3,"sc2012,sc2101",408.9,sc2003
2020-02-24,0.9,"sc2012,sc2101",393.1,sc2003
2020-02-25,3.7,"sc2012,sc2101",388.3,sc2003
2020-02-26,4.1,"sc2012,sc2101",377.9,sc2003
2020-02-27,7.6,"sc2012,sc2101",360.3,sc2003
2020-02-28,-2.3,"sc2012,sc2101",347.0,sc2003
2020-03-02,-1.5,"sc2101,sc2102",359.7,sc2004
2020-03-03,-1.5,"sc2101,sc2102",372.4,sc2004
2020-03-04,1.5,"sc2101,sc2102",368.5,sc2004
2020-03-05,-0.3,"sc2101,sc2102",366.6,sc2004
2020-03-06,-2.2,"sc2101,sc2102",351.9,sc2004
2020-03-09,-7.5,"sc2101,sc2102",340.4,sc2004
2020-03-10,-7.2,"sc2101,sc2102",325.5,sc2004
2020-03-11,-4.5,"sc2101,sc2102",275.2,sc2004
2020-03-12,-6.4,"sc2101,sc2102",252.6,sc2004
2020-03-13,-5.2,"sc2101,sc2102",252.7,sc2004
2020-03-16,-4.9,"sc2101,sc2102",250.1,sc2004
2020-03-17,-7.2,"sc2101,sc2102",239.4,sc2004
2020-03-18,-7.3,"sc2101,sc2102",232.3,sc2004
2020-03-19,-6.1,"sc2101,sc2102",215.0,sc2004
2020-03-20,-7.0,"sc2101,sc2102",232.9,sc2004
2020-03-23,-6.8,"sc2101,sc2102",229.8,sc2004
2020-03-24,-8.1,"sc2101,sc2102",245.4,sc2004
2020-03-25,-7.3,"sc2101,sc2102",251.4,sc2004
2020-03-26,-7.3,"sc2101,sc2102",249.1,sc2004
2020-03-27,-6.2,"sc2101,sc2102",243.8,sc2004
2020-03-30,-6.4,"sc2101,sc2102",239.1,sc2004
2020-03-31,-7.7,"sc2101,sc2102",245.1,sc2004
2020-04-01,-4.8,"sc2102,sc2103",256.9,sc2005
2020-04-02,-3.5,"sc2102,sc2103",267.4,sc2005
2020-04-03,-2.4,"sc2102,sc2103",278.3,sc2005
2020-04-07,-6.0,"sc2102,sc2103",289.2,sc2005
2020-04-08,-4.0,"sc2102,sc2103",285.9,sc2005
2020-04-09,-4.1,"sc2102,sc2103",293.4,sc2005
2020-04-10,-5.9,"sc2102,sc2103",285.0,sc2005
2020-04-13,-6.4,"sc2102,sc2103",286.5,sc2005
2020-04-14,-7.4,"sc2102,sc2103",276.3,sc2005
2020-04-15,-8.0,"sc2102,sc2103",267.7,sc2005
2020-04-16,-6.7,"sc2102,sc2103",258.4,sc2005
2020-04-17,-7.7,"sc2102,sc2103",245.3,sc2005
2020-04-20,-7.9,"sc2102,sc2103",234.2,sc2005
2020-04-21,-9.8,"sc2102,sc2103",228.2,sc2005
2020-04-22,-12.5,"sc2102,sc2103",205.4,sc2005
2020-04-23,-8.7,"sc2102,sc2103",213.7,sc2005
2020-04-24,-7.9,"sc2102,sc2103",225.2,sc2005
2020-04-27,-7.4,"sc2102,sc2103",212.7,sc2005
2020-04-28,-9.6,"sc2102,sc2103",202.2,sc2005
2020-04-29,-9.8,"sc2102,sc2103",212.9,sc2005
2020-04-30,-10.2,"sc2102,sc2103",227.2,sc2005
2020-05-06,-8.3,"sc2103,sc2104",248.2,sc2006
2020-05-07,-8.3,"sc2103,sc2104",246.8,sc2006
2020-05-08,-8.6,"sc2103,sc2104",247.1,sc2006
2020-05-11,-8.0,"sc2103,sc2104",243.7,sc2006
2020-05-12,-7.8,"sc2103,sc2104",241.1,sc2006
2020-05-13,-6.9,"sc2103,sc2104",237.4,sc2006
2020-05-14,-7.5,"sc2103,sc2104",231.6,sc2006
2020-05-15,-7.8,"sc2103,sc2104",238.7,sc2006
2020-05-18,-7.5,"sc2103,sc2104",246.7,sc2006
2020-05-19,-6.7,"sc2103,sc2104",258.5,sc2006
2020-05-20,-6.7,"sc2103,sc2104",254.3,sc2006
2020-05-21,-6.2,"sc2103,sc2104",261.8,sc2006
2020-05-22,-5.7,"sc2103,sc2104",258.5,sc2006
2020-05-25,-5.1,"sc2103,sc2104",253.8,sc2006
2020-05-26,-4.5,"sc2103,sc2104",259.2,sc2006
2020-05-27,-5.0,"sc2103,sc2104",258.4,sc2006
