trading_date,spread_mid,contracts,price_01,front_contract
2018-09-11,-3.7,"sc1908,sc1909",500.6,sc1810
2018-09-12,-0.7,"sc1908,sc1909",503.6,sc1810
2018-09-13,1.8,"sc1908,sc1909",515.3,sc1810
2018-09-14,1.4,"sc1908,sc1909",501.3,sc1810
2018-09-17,-2.4,"sc1908,sc1909",510.3,sc1810
2018-09-18,-1.7,"sc1908,sc1909",507.7,sc1810
2018-09-19,-2.4,"sc1908,sc1909",528.5,sc1810
2018-09-20,-2.0,"sc1908,sc1909",532.4,sc1810
2018-09-21,-0.1,"sc1909,sc1910",521.7,sc1811
2018-09-25,0.1,"sc1909,sc1910",540.6,sc1811
2018-09-26,-2.8,"sc1909,sc1910",542.6,sc1811
2018-09-27,-3.1,"sc1909,sc1910",545.3,sc1811
2018-09-28,-2.4,"sc1909,sc1910",548.3,sc1811
2018-10-08,-4.8,"sc1909,sc1910",561.2,sc1811
2018-10-10,-3.9,"sc1909,sc1910",583.0,sc1811
2018-10-11,-3.8,"sc1909,sc1910",579.7,sc1811
2018-10-12,-2.7,"sc1909,sc1910",562.6,sc1811
2018-10-15,-8.1,"sc1909,sc1910",563.6,sc1811
2018-10-16,-11.7,"sc1909,sc1910",555.3,sc1811
2018-10-17,-12.5,"sc1909,sc1910",543.4,sc1811
2018-10-18,-12.0,"sc1909,sc1910",559.3,sc1811
2018-10-19,-12.7,"sc1909,sc1910",551.4,sc1811
2018-10-22,-8.7,"sc1909,sc1910",549.7,sc1811
2018-10-23,-10.4,"sc1909,sc1910",552.7,sc1811
2018-10-24,-14.3,"sc1909,sc1910",572.0,sc1811
2018-10-25,-9.5,"sc1909,sc1910",554.4,sc1811
2018-10-26,-7.0,"sc1909,sc1910",577.5,sc1811
2018-10-29,-2.8,"sc1909,sc1910",576.7,sc1811
2018-10-30,-0.5,"sc1909,sc1910",576.7,sc1811
2018-10-31,-1.9,"sc1909,sc1910",573.3,sc1811
2018-11-01,5.9,"sc1910,sc1911",527.8,sc1812
2018-11-02,7.0,"sc1910,sc1911",513.7,sc1812
2018-11-05,3.3,"sc1910,sc1911",507.8,sc1812
2018-11-06,1.6,"sc1910,sc1911",512.2,sc1812
2018-11-07,5.0,"sc1910,sc1911",504.4,sc1812
2018-11-08,5.5,"sc1910,sc1911",502.7,sc1812
2018-11-09,5.1,"sc1910,sc1911",497.8,sc1812
2018-11-12,4.3,"sc1910,sc1911",492.9,sc1812
2018-11-13,0.4,"sc1910,sc1911",491.9,sc1812
2018-11-14,4.0,"sc1910,sc1911",473.8,sc1812
2018-11-15,7.2,"sc1910,sc1911",461.7,sc1812
2018-11-16,4.9,"sc1910,sc1911",465.0,sc1812
2018-11-19,4.4,"sc1910,sc1911",466.7,sc1812
2018-11-20,-0.6,"sc1910,sc1911",459.7,sc1812
2018-11-21,1.5,"sc1910,sc1911",441.8,sc1812
2018-11-22,0.4,"sc1910,sc1911",438.6,sc1812
2018-11-23,0.2,"sc1910,sc1911",432.0,sc1812
2018-11-26,7.1,"sc1910,sc1911",411.4,sc1812
2018-11-27,3.2,"sc1910,sc1911",409.1,sc1812
2018-11-28,3.1,"sc1910,sc1911",413.0,sc1812
2018-11-29,2.1,"sc1910,sc1911",407.2,sc1812
2018-11-30,1.6,"sc1910,sc1911",396.7,sc1812
2018-12-03,-4.7,"sc1911,sc1912",419.4,sc1901
2018-12-04,-3.2,"sc1911,sc1912",428.6,sc1901
2018-12-05,-1.8,"sc1911,sc1912",428.3,sc1901
2018-12-06,-3.2,"sc1911,sc1912",428.0,sc1901
2018-12-07,-3.8,"sc1911,sc1912",413.3,sc1901
2018-12-10,-2.7,"sc1911,sc1912",431.1,sc1901
2018-12-11,-5.1,"sc1911,sc1912",421.8,sc1901
2018-12-12,-4.1,"sc1911,sc1912",423.7,sc1901
2018-12-13,-5.2,"sc1911,sc1912",424.6,sc1901
2018-12-14,-5.1,"sc1911,sc1912",422.5,sc1901
2018-12-17,-3.6,"sc1911,sc1912",419.0,sc1901
2018-12-18,-2.6,"sc1911,sc1912",411.6,sc1901
2018-12-19,-3.3,"sc1911,sc1912",395.1,sc1901
2018-12-20,-2.1,"sc1911,sc1912",398.1,sc1901
2018-12-21,-3.7,"sc1911,sc1912",400.9,sc1901
2018-12-24,-2.5,"sc1911,sc1912",394.5,sc1901
2018-12-25,-3.7,"sc1911,sc1912",385.0,sc1901
2018-12-26,-2.7,"sc1911,sc1912",374.7,sc1901
2018-12-27,-1.5,"sc1911,sc1912",381.0,sc1901
2018-12-28,-3.0,"sc1911,sc1912",377.0,sc1901
2019-01-02,0.3,"sc1912,sc2001",370.7,sc1902
2019-01-03,0.2,"sc1912,sc2001",379.8,sc1902
2019-01-04,-1.5,"sc1912,sc2001",388.7,sc1902
2019-01-07,-3.1,"sc1912,sc2001",401.4,sc1902
2019-01-08,-1.9,"sc1912,sc2001",405.1,sc1902
2019-01-09,-4.0,"sc1912,sc2001",412.2,sc1902
2019-01-10,-4.8,"sc1912,sc2001",423.6,sc1902
2019-01-11,-6.7,"sc1912,sc2001",424.5,sc1902
2019-01-14,-6.7,"sc1912,sc2001",416.3,sc1902
2019-01-15,-4.9,"sc1912,sc2001",412.4,sc1902
2019-01-16,-5.7,"sc1912,sc2001",410.5,sc1902
2019-01-17,-5.2,"sc1912,sc2001",411.8,sc1902
2019-01-18,-6.1,"sc1912,sc2001",410.5,sc1902
2019-01-21,-8.1,"sc1912,sc2001",414.6,sc1902
2019-01-22,-7.6,"sc1912,sc2001",417.2,sc1902
2019-01-23,-7.4,"sc1912,sc2001",427.6,sc1902
2019-01-24,-8.6,"sc1912,sc2001",423.6,sc1902
2019-01-25,-4.2,"sc1912,sc2001",422.6,sc1902
2019-01-28,-0.9,"sc2001,sc2002",427.8,sc1903
2019-01-29,-2.2,"sc2001,sc2002",417.9,sc1903
2019-01-30,-2.3,"sc2001,sc2002",425.2,sc1903
2019-01-31,-2.0,"sc2001,sc2002",431.4,sc1903
2019-02-01,-2.3,"sc2001,sc2002",429.8,sc1903
2019-02-11,-2.7,"sc2001,sc2002",428.2,sc1903
2019-02-12,-2.0,"sc2001,sc2002",428.7,sc1903
2019-02-13,-2.3,"sc2001,sc2002",433.3,sc1903
2019-02-14,-0.5,"sc2001,sc2002",435.9,sc1903
2019-02-15,-5.0,"sc2001,sc2002",441.7,sc1903
2019-02-18,-0.4,"sc2001,sc2002",450.6,sc1903
2019-02-20,-1.8,"sc2001,sc2002",451.2,sc1903
2019-02-21,-1.0,"sc2001,sc2002",449.6,sc1903
2019-02-22,0.9,"sc2001,sc2002",446.4,sc1903
2019-02-25,0.1,"sc2001,sc2002",446.3,sc1903
2019-02-26,1.6,"sc2001,sc2002",426.8,sc1903
2019-02-27,0.5,"sc2001,sc2002",427.3,sc1903
2019-02-28,0.3,"sc2001,sc2002",430.1,sc1903
2019-03-01,-0.1,"sc2002,sc2003",443.0,sc1904
2019-03-04,-1.1,"sc2002,sc2003",438.4,sc1904
2019-03-05,0.6,"sc2002,sc2003",438.4,sc1904
2019-03-06,0.1,"sc2002,sc2003",433.8,sc1904
2019-03-07,-0.7,"sc2002,sc2003",439.7,sc1904
2019-03-08,0.3,"sc2002,sc2003",439.9,sc1904
2019-03-11,0.3,"sc2002,sc2003",432.9,sc1904
2019-03-12,0.2,"sc2002,sc2003",444.9,sc1904
2019-03-13,1.9,"sc2002,sc2003",444.2,sc1904
2019-03-14,1.5,"sc2002,sc2003",450.4,sc1904
2019-03-15,1.5,"sc2002,sc2003",452.2,sc1904
2019-03-18,3.2,"sc2002,sc2003",450.1,sc1904
2019-03-19,4.0,"sc2002,sc2003",461.8,sc1904
2019-03-20,5.7,"sc2002,sc2003",462.5,sc1904
2019-03-21,5.4,"sc2002,sc2003",466.3,sc1904
2019-03-22,5.4,"sc2002,sc2003",467.7,sc1904
2019-03-25,4.7,"sc2002,sc2003",459.0,sc1904
2019-03-26,1.6,"sc2002,sc2003",459.1,sc1904
2019-03-27,2.9,"sc2002,sc2003",463.3,sc1904
2019-03-28,4.5,"sc2002,sc2003",462.2,sc1904
2019-03-29,1.4,"sc2002,sc2003",453.5,sc1904
2019-04-01,-2.0,"sc2003,sc2004",459.4,sc1905
2019-04-02,-2.0,"sc2003,sc2004",467.5,sc1905
2019-04-03,-1.6,"sc2003,sc2004",471.7,sc1905
2019-04-04,-2.9,"sc2003,sc2004",469.5,sc1905
2019-04-08,-6.6,"sc2003,sc2004",478.2,sc1905
2019-04-09,-2.0,"sc2003,sc2004",479.3,sc1905
2019-04-10,-4.0,"sc2003,sc2004",475.7,sc1905
2019-04-11,-2.6,"sc2003,sc2004",480.3,sc1905
2019-04-12,-1.0,"sc2003,sc2004",475.8,sc1905
2019-04-15,-0.2,"sc2003,sc2004",473.7,sc1905
2019-04-16,-1.0,"sc2003,sc2004",468.2,sc1905
2019-04-17,-1.3,"sc2003,sc2004",470.7,sc1905
2019-04-18,-2.8,"sc2003,sc2004",472.0,sc1905
2019-04-19,-1.4,"sc2003,sc2004",472.5,sc1905
2019-04-22,-2.5,"sc2003,sc2004",480.3,sc1905
2019-04-23,-3.6,"sc2003,sc2004",489.0,sc1905
2019-04-24,-3.0,"sc2003,sc2004",493.2,sc1905
2019-04-25,-0.1,"sc2003,sc2004",494.7,sc1905
2019-04-26,-3.9,"sc2003,sc2004",499.5,sc1905
2019-04-29,-6.6,"sc2003,sc2004",485.7,sc1905
2019-04-30,-4.4,"sc2003,sc2004",488.1,sc1905
2019-05-06,0.8,"sc2004,sc2005",472.5,sc1906
2019-05-07,0.4,"sc2004,sc2005",483.5,sc1906
2019-05-08,0.8,"sc2004,sc2005",480.2,sc1906
2019-05-09,0.7,"sc2004,sc2005",482.6,sc1906
2019-05-10,1.1,"sc2004,sc2005",486.1,sc1906
2019-05-13,1.5,"sc2004,sc2005",491.3,sc1906
2019-05-14,0.5,"sc2004,sc2005",497.1,sc1906
2019-05-15,0.0,"sc2004,sc2005",501.2,sc1906
2019-05-16,1.9,"sc2004,sc2005",505.5,sc1906
2019-05-17,0.3,"sc2004,sc2005",512.3,sc1906
2019-05-20,-0.5,"sc2004,sc2005",514.2,sc1906
2019-05-21,0.5,"sc2004,sc2005",507.1,sc1906
2019-05-22,1.0,"sc2004,sc2005",504.0,sc1906
2019-05-23,1.2,"sc2004,sc2005",494.0,sc1906
2019-05-24,1.6,"sc2004,sc2005",469.7,sc1906
2019-05-27,1.4,"sc2004,sc2005",473.7,sc1906
2019-05-28,1.1,"sc2004,sc2005",475.0,sc1906
2019-05-29,1.2,"sc2004,sc2005",470.2,sc1906
2019-05-30,1.4,"sc2004,sc2005",466.1,sc1906
2019-05-31,2.3,"sc2004,sc2005",461.2,sc1906
2019-06-03,-1.7,"sc2005,sc2006",435.2,sc1907
2019-06-04,-1.7,"sc2005,sc2006",425.5,sc1907
2019-06-05,0.6,"sc2005,sc2006",426.2,sc1907
2019-06-06,1.3,"sc2005,sc2006",417.6,sc1907
2019-06-10,-0.3,"sc2005,sc2006",434.5,sc1907
2019-06-11,-0.3,"sc2005,sc2006",429.9,sc1907
2019-06-12,0.0,"sc2005,sc2006",426.1,sc1907
2019-06-13,-3.1,"sc2005,sc2006",420.2,sc1907
2019-06-14,-0.2,"sc2005,sc2006",425.5,sc1907
2019-06-17,-0.3,"sc2005,sc2006",427.3,sc1907
2019-06-18,0.2,"sc2005,sc2006",419.6,sc1907
2019-06-19,-0.7,"sc2005,sc2006",420.0,sc1907
2019-06-20,1.7,"sc2005,sc2006",418.9,sc1907
2019-06-21,0.0,"sc2005,sc2006",431.6,sc1907
2019-06-24,0.0,"sc2005,sc2006",436.8,sc1907
2019-06-25,-0.5,"sc2005,sc2006",431.2,sc1907
2019-06-26,0.1,"sc2005,sc2006",432.9,sc1907
2019-06-27,-0.9,"sc2005,sc2006",435.9,sc1907
2019-06-28,0.1,"sc2005,sc2006",437.4,sc1907
2019-07-01,-1.0,"sc2006,sc2007",447.3,sc1908
2019-07-02,-7.3,"sc2006,sc2007",442.0,sc1908
2019-07-03,-7.0,"sc2006,sc2007",430.2,sc1908
2019-07-04,-4.4,"sc2006,sc2007",431.9,sc1908
2019-07-05,-8.9,"sc2006,sc2007",431.3,sc1908
2019-07-08,-0.6,"sc2006,sc2007",439.1,sc1908
2019-07-09,-0.1,"sc2006,sc2007",443.9,sc1908
2019-07-10,1.6,"sc2006,sc2007",441.6,sc1908
2019-07-11,0.3,"sc2006,sc2007",455.7,sc1908
2019-07-12,1.0,"sc2006,sc2007",457.8,sc1908
2019-07-15,0.9,"sc2006,sc2007",454.8,sc1908
2019-07-16,-0.4,"sc2006,sc2007",453.0,sc1908
2019-07-17,1.5,"sc2006,sc2007",443.7,sc1908
2019-07-18,2.1,"sc2006,sc2007",433.5,sc1908
2019-07-19,2.2,"sc2006,sc2007",421.6,sc1908
2019-07-22,0.3,"sc2006,sc2007",423.1,sc1908
2019-07-23,-0.2,"sc2006,sc2007",427.4,sc1908
2019-07-24,-2.0,"sc2006,sc2007",430.4,sc1908
2019-07-25,-0.8,"sc2006,sc2007",433.4,sc1908
2019-07-26,-0.5,"sc2006,sc2007",435.8,sc1908
2019-07-29,-0.1,"sc2006,sc2007",435.5,sc1908
2019-07-30,-0.1,"sc2006,sc2007",425.2,sc1908
2019-07-31,-1.2,"sc2006,sc2007",427.5,sc1908
2019-08-01,3.1,"sc2007,sc2008",444.0,sc1909
2019-08-02,2.4,"sc2007,sc2008",432.1,sc1909
2019-08-05,1.0,"sc2007,sc2008",433.5,sc1909
2019-08-06,1.9,"sc2007,sc2008",429.4,sc1909
2019-08-07,1.8,"sc2007,sc2008",423.3,sc1909
2019-08-08,1.6,"sc2007,sc2008",408.6,sc1909
2019-08-09,1.6,"sc2007,sc2008",409.9,sc1909
2019-08-12,0.7,"sc2007,sc2008",418.8,sc1909
2019-08-13,1.8,"sc2007,sc2008",419.7,sc1909
2019-08-14,1.0,"sc2007,sc2008",430.9,sc1909
2019-08-15,0.1,"sc2007,sc2008",420.5,sc1909
2019-08-16,0.2,"sc2007,sc2008",418.6,sc1909
2019-08-19,-0.3,"sc2007,sc2008",425.7,sc1909
2019-08-20,0.3,"sc2007,sc2008",432.8,sc1909
2019-08-21,0.3,"sc2007,sc2008",429.5,sc1909
2019-08-22,0.8,"sc2007,sc2008",432.7,sc1909
2019-08-23,0.6,"sc2007,sc2008",428.5,sc1909
2019-08-26,0.5,"sc2007,sc2008",422.8,sc1909
2019-08-27,0.3,"sc2007,sc2008",425.2,sc1909
2019-08-28,0.3,"sc2007,sc2008",423.0,sc1909
2019-08-29,0.5,"sc2007,sc2008",429.0,sc1909
2019-08-30,1.4,"sc2007,sc2008",411.8,sc1909
2019-09-02,0.6,"sc2008,sc2009",432.7,sc1910
2019-09-03,1.7,"sc2008,sc2009",430.3,sc1910
2019-09-04,3.0,"sc2008,sc2009",425.5,sc1910
2019-09-05,2.1,"sc2008,sc2009",439.2,sc1910
2019-09-06,0.7,"sc2008,sc2009",445.1,sc1910
2019-09-09,-1.1,"sc2008,sc2009",444.6,sc1910
2019-09-10,1.8,"sc2008,sc2009",450.1,sc1910
2019-09-11,0.5,"sc2008,sc2009",460.9,sc1910
2019-09-12,0.4,"sc2008,sc2009",450.3,sc1910
2019-09-16,4.7,"sc2008,sc2009",479.8,sc1910
2019-09-17,6.1,"sc2008,sc2009",496.7,sc1910
2019-09-18,5.3,"sc2008,sc2009",487.2,sc1910
2019-09-19,7.0,"sc2008,sc2009",473.5,sc1910
2019-09-20,1.3,"sc2008,sc2009",458.5,sc1910
2019-09-23,2.2,"sc2008,sc2009",472.7,sc1910
2019-09-24,-0.4,"sc2009,sc2010",464.3,sc1911
2019-09-25,0.7,"sc2009,sc2010",457.2,sc1911
2019-09-26,1.5,"sc2009,sc2010",449.8,sc1911
2019-09-27,1.1,"sc2009,sc2010",448.7,sc1911
2019-09-30,0.5,"sc2009,sc2010",448.1,sc1911
2019-10-08,3.1,"sc2009,sc2010",437.6,sc1911
2019-10-09,1.0,"sc2009,sc2010",447.0,sc1911
2019-10-10,0.9,"sc2009,sc2010",451.7,sc1911
2019-10-11,0.2,"sc2009,sc2010",458.1,sc1911
2019-10-14,-0.6,"sc2009,sc2010",471.7,sc1911
2019-10-15,-1.7,"sc2009,sc2010",466.6,sc1911
2019-10-16,-0.6,"sc2009,sc2010",465.1,sc1911
2019-10-17,-0.7,"sc2009,sc2010",451.4,sc1911
2019-10-18,-0.2,"sc2009,sc2010",445.1,sc1911
2019-10-21,0.7,"sc2009,sc2010",443.2,sc1911
2019-10-22,0.7,"sc2009,sc2010",437.2,sc1911
2019-10-23,2.2,"sc2009,sc2010",438.6,sc1911
2019-10-24,0.9,"sc2009,sc2010",441.3,sc1911
2019-10-25,1.5,"sc2009,sc2010",451.1,sc1911
2019-10-28,-0.4,"sc2009,sc2010",447.9,sc1911
2019-10-29,1.2,"sc2009,sc2010",456.7,sc1911
2019-10-30,-0.4,"sc2009,sc2010",451.1,sc1911
2019-10-31,-1.5,"sc2009,sc2010",452.8,sc1911
2019-11-01,0.4,"sc2010,sc2011",444.3,sc1912
2019-11-04,0.8,"sc2010,sc2011",449.3,sc1912
2019-11-05,1.4,"sc2010,sc2011",458.4,sc1912
2019-11-06,1.4,"sc2010,sc2011",459.6,sc1912
2019-11-07,1.5,"sc2010,sc2011",456.4,sc1912
2019-11-08,0.7,"sc2010,sc2011",456.0,sc1912
2019-11-11,0.6,"sc2010,sc2011",452.8,sc1912
2019-11-12,2.9,"sc2010,sc2011",455.9,sc1912
2019-11-13,0.5,"sc2010,sc2011",453.9,sc1912
2019-11-14,0.6,"sc2010,sc2011",453.4,sc1912
2019-11-15,1.2,"sc2010,sc2011",453.9,sc1912
2019-11-18,1.9,"sc2010,sc2011",453.7,sc1912
2019-11-19,2.0,"sc2010,sc2011",454.0,sc1912
2019-11-20,0.8,"sc2010,sc2011",451.2,sc1912
2019-11-21,-0.8,"sc2010,sc2011",454.8,sc1912
2019-11-22,0.4,"sc2010,sc2011",453.8,sc1912
2019-11-25,-0.6,"sc2010,sc2011",456.1,sc1912
2019-11-26,2.2,"sc2010,sc2011",454.6,sc1912
2019-11-27,1.4,"sc2010,sc2011",456.2,sc1912
2019-11-28,-0.5,"sc2010,sc2011",447.3,sc1912
2019-11-29,-0.3,"sc2010,sc2011",451.2,sc1912
2019-12-02,2.2,"sc2011,sc2012",454.8,sc2001
2019-12-03,2.2,"sc2011,sc2012",451.7,sc2001
2019-12-04,2.0,"sc2011,sc2012",449.2,sc2001
2019-12-05,4.5,"sc2011,sc2012",456.3,sc2001
2019-12-06,4.3,"sc2011,sc2012",458.0,sc2001
2019-12-09,-0.1,"sc2011,sc2012",464.8,sc2001
2019-12-10,-2.0,"sc2011,sc2012",469.2,sc2001
2019-12-11,1.1,"sc2011,sc2012",470.9,sc2001
2019-12-12,2.1,"sc2011,sc2012",466.1,sc2001
2019-12-13,-4.6,"sc2011,sc2012",462.2,sc2001
2019-12-16,0.7,"sc2011,sc2012",467.4,sc2001
2019-12-17,1.5,"sc2011,sc2012",470.2,sc2001
2019-12-18,1.7,"sc2011,sc2012",480.4,sc2001
2019-12-19,4.8,"sc2011,sc2012",476.3,sc2001
2019-12-20,4.9,"sc2011,sc2012",468.0,sc2001
2019-12-23,4.7,"sc2012,sc2101",478.1,sc2002
2019-12-24,-2.9,"sc2012,sc2101",479.1,sc2002
2019-12-25,-2.5,"sc2012,sc2101",483.6,sc2002
2019-12-26,-6.1,"sc2012,sc2101",484.4,sc2002
2019-12-27,-1.8,"sc2012,sc2101",487.1,sc2002
2019-12-30,0.0,"sc2012,sc2101",490.2,sc2002
2019-12-31,-0.3,"sc2012,sc2101",487.5,sc2002
2020-01-02,-0.5,"sc2012,sc2101",481.7,sc2002
2020-01-03,1.8,"sc2012,sc2101",486.5,sc2002
2020-01-06,0.6,"sc2012,sc2101",507.8,sc2002
2020-01-07,-3.3,"sc2012,sc2101",499.9,sc2002
2020-01-08,-3.1,"sc2012,sc2101",498.4,sc2002
2020-01-09,10.9,"sc2012,sc2101",483.2,sc2002
2020-01-10,2.8,"sc2012,sc2101",470.9,sc2002
2020-01-13,4.6,"sc2012,sc2101",468.8,sc2002
2020-01-14,4.8,"sc2012,sc2101",458.6,sc2002
2020-01-15,5.5,"sc2012,sc2101",458.0,sc2002
2020-01-16,5.7,"sc2012,sc2101",453.3,sc2002
2020-01-17,8.1,"sc2101,sc2102",465.3,sc2003
2020-01-20,2.1,"sc2101,sc2102",466.1,sc2003
2020-01-21,1.5,"sc2101,sc2102",464.0,sc2003
2020-01-22,1.3,"sc2101,sc2102",461.0,sc2003
2020-01-23,1.3,"sc2101,sc2102",451.1,sc2003
2020-02-03,22.0,"sc2101,sc2102",431.3,sc2003
2020-02-04,2.4,"sc2101,sc2102",396.5,sc2003
2020-02-05,2.3,"sc2101,sc2102",396.8,sc2003
2020-02-06,2.1,"sc2101,sc2102",402.3,sc2003
2020-02-07,0.7,"sc2101,sc2102",398.4,sc2003
2020-02-10,1.7,"sc2101,sc2102",393.5,sc2003
2020-02-11,1.5,"sc2101,sc2102",391.7,sc2003
2020-02-12,3.9,"sc2101,sc2102",394.5,sc2003
2020-02-13,1.8,"sc2101,sc2102",400.0,sc2003
2020-02-14,0.7,"sc2101,sc2102",399.6,sc2003
2020-02-17,1.6,"sc2101,sc2102",401.5,sc2003
2020-02-18,0.2,"sc2101,sc2102",399.2,sc2003
2020-02-19,-0.8,"sc2101,sc2102",403.8,sc2003
2020-02-20,0.0,"sc2101,sc2102",411.9,sc2003
2020-02-21,0.4,"sc2101,sc2102",408.9,sc2003
2020-02-24,-0.6,"sc2101,sc2102",393.1,sc2003
2020-02-25,-1.4,"sc2101,sc2102",388.3,sc2003
2020-02-26,1.1,"sc2101,sc2102",377.9,sc2003
2020-02-27,4.0,"sc2101,sc2102",360.3,sc2003
2020-02-28,0.0,"sc2101,sc2102",347.0,sc2003
2020-03-02,0.8,"sc2102,sc2103",359.7,sc2004
2020-03-03,0.1,"sc2102,sc2103",372.4,sc2004
2020-03-04,-3.8,"sc2102,sc2103",368.5,sc2004
2020-03-05,-4.1,"sc2102,sc2103",366.6,sc2004
2020-03-06,-0.1,"sc2102,sc2103",351.9,sc2004
2020-03-09,10.5,"sc2102,sc2103",340.4,sc2004
2020-03-10,33.2,"sc2102,sc2103",325.5,sc2004
2020-03-11,-2.7,"sc2102,sc2103",275.2,sc2004
2020-03-12,-7.3,"sc2102,sc2103",252.6,sc2004
2020-03-13,-5.7,"sc2102,sc2103",252.7,sc2004
2020-03-16,-6.8,"sc2102,sc2103",250.1,sc2004
2020-03-17,-6.3,"sc2102,sc2103",239.4,sc2004
2020-03-18,-6.0,"sc2102,sc2103",232.3,sc2004
2020-03-19,-7.2,"sc2102,sc2103",215.0,sc2004
2020-03-20,-5.2,"sc2102,sc2103",232.9,sc2004
2020-03-23,-5.9,"sc2102,sc2103",229.8,sc2004
2020-03-24,-4.1,"sc2102,sc2103",245.4,sc2004
2020-03-25,-3.1,"sc2102,sc2103",251.4,sc2004
2020-03-26,-4.0,"sc2102,sc2103",249.1,sc2004
2020-03-27,-6.0,"sc2102,sc2103",243.8,sc2004
2020-03-30,-6.4,"sc2102,sc2103",239.1,sc2004
2020-03-31,-2.5,"sc2102,sc2103",245.1,sc2004
2020-04-01,-6.4,"sc2103,sc2104",256.9,sc2005
2020-04-02,-7.1,"sc2103,sc2104",267.4,sc2005
2020-04-03,-6.2,"sc2103,sc2104",278.3,sc2005
2020-04-07,-6.5,"sc2103,sc2104",289.2,sc2005
2020-04-08,-5.0,"sc2103,sc2104",285.9,sc2005
2020-04-09,-5.6,"sc2103,sc2104",293.4,sc2005
2020-04-10,-3.3,"sc2103,sc2104",285.0,sc2005
2020-04-13,-2.8,"sc2103,sc2104",286.5,sc2005
2020-04-14,-4.1,"sc2103,sc2104",276.3,sc2005
2020-04-15,-5.1,"sc2103,sc2104",267.7,sc2005
2020-04-16,-6.1,"sc2103,sc2104",258.4,sc2005
2020-04-17,-8.2,"sc2103,sc2104",245.3,sc2005
2020-04-20,-6.8,"sc2103,sc2104",234.2,sc2005
2020-04-21,-9.3,"sc2103,sc2104",228.2,sc2005
2020-04-22,-14.7,"sc2103,sc2104",205.4,sc2005
2020-04-23,-10.4,"sc2103,sc2104",213.7,sc2005
2020-04-24,-8.4,"sc2103,sc2104",225.2,sc2005
2020-04-27,-7.7,"sc2103,sc2104",212.7,sc2005
2020-04-28,-9.5,"sc2103,sc2104",202.2,sc2005
2020-04-29,-9.9,"sc2103,sc2104",212.9,sc2005
2020-04-30,-9.5,"sc2103,sc2104",227.2,sc2005
2020-05-06,-25.4,"sc2104,sc2105",248.2,sc2006
2020-05-07,-5.9,"sc2104,sc2105",246.8,sc2006
2020-05-08,-7.0,"sc2104,sc2105",247.1,sc2006
2020-05-11,-5.2,"sc2104,sc2105",243.7,sc2006
2020-05-12,-4.8,"sc2104,sc2105",241.1,sc2006
2020-05-13,-4.1,"sc2104,sc2105",237.4,sc2006
2020-05-14,-3.7,"sc2104,sc2105",231.6,sc2006
2020-05-15,-3.3,"sc2104,sc2105",238.7,sc2006
2020-05-18,-5.2,"sc2104,sc2105",246.7,sc2006
2020-05-19,-5.5,"sc2104,sc2105",258.5,sc2006
2020-05-20,-3.6,"sc2104,sc2105",254.3,sc2006
2020-05-21,-5.0,"sc2104,sc2105",261.8,sc2006
2020-05-22,-5.3,"sc2104,sc2105",258.5,sc2006
2020-05-25,-5.6,"sc2104,sc2105",253.8,sc2006
2020-05-26,-6.2,"sc2104,sc2105",259.2,sc2006
2020-05-27,-6.6,"sc2104,sc2105",258.4,sc2006
2020-05-28,-5.8,"sc2104,sc2105",258.0,sc2006
