trading_date,spread_mid,contracts,price_01,front_contract
2018-12-21,-0.9,"sc1902,sc1903",400.9,sc1901
2018-12-24,-0.8,"sc1902,sc1903",394.5,sc1901
2018-12-25,2.3,"sc1902,sc1903",385.0,sc1901
2018-12-26,5.2,"sc1902,sc1903",374.7,sc1901
2018-12-27,-4.6,"sc1902,sc1903",381.0,sc1901
2018-12-28,-4.8,"sc1902,sc1903",377.0,sc1901
2019-01-02,-4.5,"sc1903,sc1904",370.7,sc1902
2019-01-03,-1.7,"sc1903,sc1904",379.8,sc1902
2019-01-04,-0.7,"sc1903,sc1904",388.7,sc1902
2019-01-07,-0.8,"sc1903,sc1904",401.4,sc1902
2019-01-08,-1.2,"sc1903,sc1904",405.1,sc1902
2019-01-09,-1.2,"sc1903,sc1904",412.2,sc1902
2019-01-10,-1.2,"sc1903,sc1904",423.6,sc1902
2019-01-11,-2.4,"sc1903,sc1904",424.5,sc1902
2019-01-14,-2.4,"sc1903,sc1904",416.3,sc1902
2019-01-15,-2.6,"sc1903,sc1904",412.4,sc1902
2019-01-16,-2.8,"sc1903,sc1904",410.5,sc1902
2019-01-17,-2.2,"sc1903,sc1904",411.8,sc1902
2019-01-18,-1.4,"sc1903,sc1904",410.5,sc1902
2019-01-21,-1.0,"sc1903,sc1904",414.6,sc1902
2019-01-22,-0.8,"sc1903,sc1904",417.2,sc1902
2019-01-23,-1.6,"sc1903,sc1904",427.6,sc1902
2019-01-24,-1.2,"sc1903,sc1904",423.6,sc1902
2019-01-25,-1.8,"sc1903,sc1904",422.6,sc1902
2019-01-28,-1.3,"sc1904,sc1905",427.8,sc1903
2019-01-29,-1.8,"sc1904,sc1905",417.9,sc1903
2019-01-30,-1.4,"sc1904,sc1905",425.2,sc1903
2019-01-31,-1.7,"sc1904,sc1905",431.4,sc1903
2019-02-01,-1.2,"sc1904,sc1905",429.8,sc1903
2019-02-11,-1.5,"sc1904,sc1905",428.2,sc1903
2019-02-12,-1.2,"sc1904,sc1905",428.7,sc1903
2019-02-13,-1.7,"sc1904,sc1905",433.3,sc1903
2019-02-14,-2.9,"sc1904,sc1905",435.9,sc1903
2019-02-15,-3.0,"sc1904,sc1905",441.7,sc1903
2019-02-18,-2.2,"sc1904,sc1905",450.6,sc1903
2019-02-20,-2.6,"sc1904,sc1905",451.2,sc1903
2019-02-21,-2.7,"sc1904,sc1905",449.6,sc1903
2019-02-22,-3.5,"sc1904,sc1905",446.4,sc1903
2019-02-25,-3.9,"sc1904,sc1905",446.3,sc1903
2019-02-26,-4.7,"sc1904,sc1905",426.8,sc1903
2019-02-27,-3.8,"sc1904,sc1905",427.3,sc1903
2019-02-28,-3.7,"sc1904,sc1905",430.1,sc1903
2019-03-01,-3.0,"sc1905,sc1906",443.0,sc1904
2019-03-04,-3.5,"sc1905,sc1906",438.4,sc1904
2019-03-05,-3.2,"sc1905,sc1906",438.4,sc1904
2019-03-06,-3.0,"sc1905,sc1906",433.8,sc1904
2019-03-07,-2.7,"sc1905,sc1906",439.7,sc1904
2019-03-08,-2.1,"sc1905,sc1906",439.9,sc1904
2019-03-11,-2.0,"sc1905,sc1906",432.9,sc1904
2019-03-12,-1.5,"sc1905,sc1906",444.9,sc1904
2019-03-13,-2.1,"sc1905,sc1906",444.2,sc1904
2019-03-14,-2.0,"sc1905,sc1906",450.4,sc1904
2019-03-15,-2.1,"sc1905,sc1906",452.2,sc1904
2019-03-18,-2.5,"sc1905,sc1906",450.1,sc1904
2019-03-19,-1.1,"sc1905,sc1906",461.8,sc1904
2019-03-20,-0.6,"sc1905,sc1906",462.5,sc1904
2019-03-21,1.6,"sc1905,sc1906",466.3,sc1904
2019-03-22,2.0,"sc1905,sc1906",467.7,sc1904
2019-03-25,1.2,"sc1905,sc1906",459.0,sc1904
2019-03-26,1.6,"sc1905,sc1906",459.1,sc1904
2019-03-27,2.5,"sc1905,sc1906",463.3,sc1904
2019-03-28,1.6,"sc1905,sc1906",462.2,sc1904
2019-03-29,1.2,"sc1905,sc1906",453.5,sc1904
2019-04-01,1.3,"sc1906,sc1907",459.4,sc1905
2019-04-02,1.2,"sc1906,sc1907",467.5,sc1905
2019-04-03,1.5,"sc1906,sc1907",471.7,sc1905
2019-04-04,1.7,"sc1906,sc1907",469.5,sc1905
2019-04-08,2.4,"sc1906,sc1907",478.2,sc1905
2019-04-09,1.5,"sc1906,sc1907",479.3,sc1905
2019-04-10,1.6,"sc1906,sc1907",475.7,sc1905
2019-04-11,1.7,"sc1906,sc1907",480.3,sc1905
2019-04-12,0.9,"sc1906,sc1907",475.8,sc1905
2019-04-15,0.5,"sc1906,sc1907",473.7,sc1905
2019-04-16,1.0,"sc1906,sc1907",468.2,sc1905
2019-04-17,1.2,"sc1906,sc1907",470.7,sc1905
2019-04-18,1.5,"sc1906,sc1907",472.0,sc1905
2019-04-19,1.4,"sc1906,sc1907",472.5,sc1905
2019-04-22,0.9,"sc1906,sc1907",480.3,sc1905
2019-04-23,1.2,"sc1906,sc1907",489.0,sc1905
2019-04-24,1.7,"sc1906,sc1907",493.2,sc1905
2019-04-25,1.8,"sc1906,sc1907",494.7,sc1905
2019-04-26,2.0,"sc1906,sc1907",499.5,sc1905
2019-04-29,2.0,"sc1906,sc1907",485.7,sc1905
2019-04-30,2.2,"sc1906,sc1907",488.1,sc1905
2019-05-06,2.5,"sc1907,sc1908",472.5,sc1906
2019-05-07,2.2,"sc1907,sc1908",483.5,sc1906
2019-05-08,1.8,"sc1907,sc1908",480.2,sc1906
2019-05-09,2.2,"sc1907,sc1908",482.6,sc1906
2019-05-10,2.2,"sc1907,sc1908",486.1,sc1906
2019-05-13,2.1,"sc1907,sc1908",491.3,sc1906
2019-05-14,-0.1,"sc1907,sc1908",497.1,sc1906
2019-05-15,1.9,"sc1907,sc1908",501.2,sc1906
2019-05-16,2.3,"sc1907,sc1908",505.5,sc1906
2019-05-17,2.0,"sc1907,sc1908",512.3,sc1906
2019-05-20,3.3,"sc1907,sc1908",514.2,sc1906
2019-05-21,3.5,"sc1907,sc1908",507.1,sc1906
2019-05-22,3.2,"sc1907,sc1908",504.0,sc1906
2019-05-23,3.1,"sc1907,sc1908",494.0,sc1906
2019-05-24,1.3,"sc1907,sc1908",469.7,sc1906
2019-05-27,1.3,"sc1907,sc1908",473.7,sc1906
2019-05-28,1.0,"sc1907,sc1908",475.0,sc1906
2019-05-29,1.0,"sc1907,sc1908",470.2,sc1906
2019-05-30,1.9,"sc1907,sc1908",466.1,sc1906
2019-05-31,0.5,"sc1907,sc1908",461.2,sc1906
2019-06-03,0.0,"sc1908,sc1909",435.2,sc1907
2019-06-04,-0.1,"sc1908,sc1909",425.5,sc1907
2019-06-05,-0.1,"sc1908,sc1909",426.2,sc1907
2019-06-06,-1.1,"sc1908,sc1909",417.6,sc1907
2019-06-10,-2.0,"sc1908,sc1909",434.5,sc1907
2019-06-11,-2.1,"sc1908,sc1909",429.9,sc1907
2019-06-12,-1.5,"sc1908,sc1909",426.1,sc1907
2019-06-13,-1.4,"sc1908,sc1909",420.2,sc1907
2019-06-14,-1.4,"sc1908,sc1909",425.5,sc1907
2019-06-17,-1.8,"sc1908,sc1909",427.3,sc1907
2019-06-18,-2.5,"sc1908,sc1909",419.6,sc1907
2019-06-19,-2.1,"sc1908,sc1909",420.0,sc1907
2019-06-20,-1.7,"sc1908,sc1909",418.9,sc1907
2019-06-21,0.5,"sc1908,sc1909",431.6,sc1907
2019-06-24,0.9,"sc1908,sc1909",436.8,sc1907
2019-06-25,-0.1,"sc1908,sc1909",431.2,sc1907
2019-06-26,-0.1,"sc1908,sc1909",432.9,sc1907
2019-06-27,1.6,"sc1908,sc1909",435.9,sc1907
2019-06-28,0.0,"sc1908,sc1909",437.4,sc1907
2019-07-01,0.6,"sc1909,sc1910",447.3,sc1908
2019-07-02,-0.3,"sc1909,sc1910",442.0,sc1908
2019-07-03,-0.6,"sc1909,sc1910",430.2,sc1908
2019-07-04,-0.5,"sc1909,sc1910",431.9,sc1908
2019-07-05,-0.5,"sc1909,sc1910",431.3,sc1908
2019-07-08,-0.1,"sc1909,sc1910",439.1,sc1908
2019-07-09,-0.1,"sc1909,sc1910",443.9,sc1908
2019-07-10,-0.6,"sc1909,sc1910",441.6,sc1908
2019-07-11,0.1,"sc1909,sc1910",455.7,sc1908
2019-07-12,-0.1,"sc1909,sc1910",457.8,sc1908
2019-07-15,-0.2,"sc1909,sc1910",454.8,sc1908
2019-07-16,-0.1,"sc1909,sc1910",453.0,sc1908
2019-07-17,0.0,"sc1909,sc1910",443.7,sc1908
2019-07-18,-0.5,"sc1909,sc1910",433.5,sc1908
2019-07-19,-1.5,"sc1909,sc1910",421.6,sc1908
2019-07-22,-1.4,"sc1909,sc1910",423.1,sc1908
2019-07-23,-1.4,"sc1909,sc1910",427.4,sc1908
2019-07-24,-0.8,"sc1909,sc1910",430.4,sc1908
2019-07-25,-0.4,"sc1909,sc1910",433.4,sc1908
2019-07-26,-0.1,"sc1909,sc1910",435.8,sc1908
2019-07-29,-0.7,"sc1909,sc1910",435.5,sc1908
2019-07-30,-2.3,"sc1909,sc1910",425.2,sc1908
2019-07-31,-2.8,"sc1909,sc1910",427.5,sc1908
2019-08-01,0.0,"sc1910,sc1911",444.0,sc1909
2019-08-02,-0.3,"sc1910,sc1911",432.1,sc1909
2019-08-05,-0.1,"sc1910,sc1911",433.5,sc1909
2019-08-06,-0.2,"sc1910,sc1911",429.4,sc1909
2019-08-07,0.4,"sc1910,sc1911",423.3,sc1909
2019-08-08,-0.4,"sc1910,sc1911",408.6,sc1909
2019-08-09,-0.1,"sc1910,sc1911",409.9,sc1909
2019-08-12,-0.2,"sc1910,sc1911",418.8,sc1909
2019-08-13,0.0,"sc1910,sc1911",419.7,sc1909
2019-08-14,0.1,"sc1910,sc1911",430.9,sc1909
2019-08-15,0.2,"sc1910,sc1911",420.5,sc1909
2019-08-16,0.9,"sc1910,sc1911",418.6,sc1909
2019-08-19,2.2,"sc1910,sc1911",425.7,sc1909
2019-08-20,2.4,"sc1910,sc1911",432.8,sc1909
2019-08-21,1.2,"sc1910,sc1911",429.5,sc1909
2019-08-22,0.4,"sc1910,sc1911",432.7,sc1909
2019-08-23,0.4,"sc1910,sc1911",428.5,sc1909
2019-08-26,0.9,"sc1910,sc1911",422.8,sc1909
2019-08-27,0.6,"sc1910,sc1911",425.2,sc1909
2019-08-28,0.5,"sc1910,sc1911",423.0,sc1909
2019-08-29,0.8,"sc1910,sc1911",429.0,sc1909
2019-08-30,2.2,"sc1910,sc1911",411.8,sc1909
2019-09-02,2.5,"sc1911,sc1912",432.7,sc1910
2019-09-03,2.7,"sc1911,sc1912",430.3,sc1910
2019-09-04,3.2,"sc1911,sc1912",425.5,sc1910
2019-09-05,2.3,"sc1911,sc1912",439.2,sc1910
2019-09-06,2.5,"sc1911,sc1912",445.1,sc1910
2019-09-09,2.9,"sc1911,sc1912",444.6,sc1910
2019-09-10,2.7,"sc1911,sc1912",450.1,sc1910
2019-09-11,3.8,"sc1911,sc1912",460.9,sc1910
2019-09-12,3.7,"sc1911,sc1912",450.3,sc1910
2019-09-16,4.7,"sc1911,sc1912",479.8,sc1910
2019-09-17,6.5,"sc1911,sc1912",496.7,sc1910
2019-09-18,7.7,"sc1911,sc1912",487.2,sc1910
2019-09-19,6.8,"sc1911,sc1912",473.5,sc1910
2019-09-20,5.1,"sc1911,sc1912",458.5,sc1910
2019-09-23,5.7,"sc1911,sc1912",472.7,sc1910
2019-09-24,6.0,"sc1912,sc2001",464.3,sc1911
2019-09-25,5.9,"sc1912,sc2001",457.2,sc1911
2019-09-26,5.8,"sc1912,sc2001",449.8,sc1911
2019-09-27,5.1,"sc1912,sc2001",448.7,sc1911
2019-09-30,5.3,"sc1912,sc2001",448.1,sc1911
2019-10-08,5.9,"sc1912,sc2001",437.6,sc1911
2019-10-09,6.9,"sc1912,sc2001",447.0,sc1911
2019-10-10,6.6,"sc1912,sc2001",451.7,sc1911
2019-10-11,6.9,"sc1912,sc2001",458.1,sc1911
2019-10-14,7.7,"sc1912,sc2001",471.7,sc1911
2019-10-15,7.6,"sc1912,sc2001",466.6,sc1911
2019-10-16,7.3,"sc1912,sc2001",465.1,sc1911
2019-10-17,6.1,"sc1912,sc2001",451.4,sc1911
2019-10-18,5.7,"sc1912,sc2001",445.1,sc1911
2019-10-21,5.5,"sc1912,sc2001",443.2,sc1911
2019-10-22,5.7,"sc1912,sc2001",437.2,sc1911
2019-10-23,5.0,"sc1912,sc2001",438.6,sc1911
2019-10-24,4.8,"sc1912,sc2001",441.3,sc1911
2019-10-25,5.1,"sc1912,sc2001",451.1,sc1911
2019-10-28,5.3,"sc1912,sc2001",447.9,sc1911
2019-10-29,5.7,"sc1912,sc2001",456.7,sc1911
2019-10-30,5.8,"sc1912,sc2001",451.1,sc1911
2019-10-31,4.7,"sc1912,sc2001",452.8,sc1911
2019-11-01,6.5,"sc2001,sc2002",444.3,sc1912
2019-11-04,6.5,"sc2001,sc2002",449.3,sc1912
2019-11-05,6.6,"sc2001,sc2002",458.4,sc1912
2019-11-06,6.7,"sc2001,sc2002",459.6,sc1912
2019-11-07,6.6,"sc2001,sc2002",456.4,sc1912
2019-11-08,5.7,"sc2001,sc2002",456.0,sc1912
2019-11-11,5.1,"sc2001,sc2002",452.8,sc1912
2019-11-12,4.4,"sc2001,sc2002",455.9,sc1912
2019-11-13,4.1,"sc2001,sc2002",453.9,sc1912
2019-11-14,3.5,"sc2001,sc2002",453.4,sc1912
2019-11-15,5.0,"sc2001,sc2002",453.9,sc1912
2019-11-18,3.6,"sc2001,sc2002",453.7,sc1912
2019-11-19,3.2,"sc2001,sc2002",454.0,sc1912
2019-11-20,3.0,"sc2001,sc2002",451.2,sc1912
2019-11-21,3.0,"sc2001,sc2002",454.8,sc1912
2019-11-22,4.1,"sc2001,sc2002",453.8,sc1912
2019-11-25,4.6,"sc2001,sc2002",456.1,sc1912
2019-11-26,4.4,"sc2001,sc2002",454.6,sc1912
2019-11-27,4.6,"sc2001,sc2002",456.2,sc1912
2019-11-28,4.0,"sc2001,sc2002",447.3,sc1912
2019-11-29,4.2,"sc2001,sc2002",451.2,sc1912
2019-12-02,4.7,"sc2002,sc2003",454.8,sc2001
2019-12-03,4.2,"sc2002,sc2003",451.7,sc2001
2019-12-04,3.6,"sc2002,sc2003",449.2,sc2001
2019-12-05,3.1,"sc2002,sc2003",456.3,sc2001
2019-12-06,3.4,"sc2002,sc2003",458.0,sc2001
2019-12-09,3.0,"sc2002,sc2003",464.8,sc2001
2019-12-10,2.5,"sc2002,sc2003",469.2,sc2001
2019-12-11,3.5,"sc2002,sc2003",470.9,sc2001
2019-12-12,3.5,"sc2002,sc2003",466.1,sc2001
2019-12-13,3.3,"sc2002,sc2003",462.2,sc2001
2019-12-16,3.1,"sc2002,sc2003",467.4,sc2001
2019-12-17,2.8,"sc2002,sc2003",470.2,sc2001
2019-12-18,1.6,"sc2002,sc2003",480.4,sc2001
2019-12-19,1.1,"sc2002,sc2003",476.3,sc2001
2019-12-20,2.0,"sc2002,sc2003",468.0,sc2001
2019-12-23,4.1,"sc2003,sc2004",478.1,sc2002
2019-12-24,4.2,"sc2003,sc2004",479.1,sc2002
2019-12-25,4.3,"sc2003,sc2004",483.6,sc2002
2019-12-26,4.2,"sc2003,sc2004",484.4,sc2002
2019-12-27,4.0,"sc2003,sc2004",487.1,sc2002
2019-12-30,4.6,"sc2003,sc2004",490.2,sc2002
2019-12-31,4.6,"sc2003,sc2004",487.5,sc2002
2020-01-02,4.1,"sc2003,sc2004",481.7,sc2002
2020-01-03,3.9,"sc2003,sc2004",486.5,sc2002
2020-01-06,4.2,"sc2003,sc2004",507.8,sc2002
2020-01-07,3.7,"sc2003,sc2004",499.9,sc2002
2020-01-08,3.5,"sc2003,sc2004",498.4,sc2002
2020-01-09,3.7,"sc2003,sc2004",483.2,sc2002
2020-01-10,3.4,"sc2003,sc2004",470.9,sc2002
2020-01-13,3.3,"sc2003,sc2004",468.8,sc2002
2020-01-14,3.8,"sc2003,sc2004",458.6,sc2002
2020-01-15,4.4,"sc2003,sc2004",458.0,sc2002
2020-01-16,4.5,"sc2003,sc2004",453.3,sc2002
2020-01-17,1.8,"sc2004,sc2005",465.3,sc2003
2020-01-20,2.1,"sc2004,sc2005",466.1,sc2003
2020-01-21,2.3,"sc2004,sc2005",464.0,sc2003
2020-01-22,1.3,"sc2004,sc2005",461.0,sc2003
2020-01-23,1.2,"sc2004,sc2005",451.1,sc2003
2020-02-03,17.6,"sc2004,sc2005",431.3,sc2003
2020-02-04,-3.3,"sc2004,sc2005",396.5,sc2003
2020-02-05,-1.7,"sc2004,sc2005",396.8,sc2003
2020-02-06,-1.2,"sc2004,sc2005",402.3,sc2003
2020-02-07,-1.5,"sc2004,sc2005",398.4,sc2003
2020-02-10,-1.1,"sc2004,sc2005",393.5,sc2003
2020-02-11,-0.8,"sc2004,sc2005",391.7,sc2003
2020-02-12,-0.3,"sc2004,sc2005",394.5,sc2003
2020-02-13,-0.4,"sc2004,sc2005",400.0,sc2003
2020-02-14,-0.8,"sc2004,sc2005",399.6,sc2003
2020-02-17,-2.9,"sc2004,sc2005",401.5,sc2003
2020-02-18,-3.4,"sc2004,sc2005",399.2,sc2003
2020-02-19,-3.0,"sc2004,sc2005",403.8,sc2003
2020-02-20,-2.3,"sc2004,sc2005",411.9,sc2003
2020-02-21,-2.5,"sc2004,sc2005",408.9,sc2003
2020-02-24,-4.1,"sc2004,sc2005",393.1,sc2003
2020-02-25,-4.6,"sc2004,sc2005",388.3,sc2003
2020-02-26,-5.0,"sc2004,sc2005",377.9,sc2003
2020-02-27,-5.9,"sc2004,sc2005",360.3,sc2003
2020-02-28,-5.8,"sc2004,sc2005",347.0,sc2003
2020-03-02,-2.9,"sc2005,sc2006",359.7,sc2004
2020-03-03,-2.5,"sc2005,sc2006",372.4,sc2004
2020-03-04,-2.8,"sc2005,sc2006",368.5,sc2004
2020-03-05,-2.7,"sc2005,sc2006",366.6,sc2004
2020-03-06,-4.0,"sc2005,sc2006",351.9,sc2004
2020-03-09,-4.5,"sc2005,sc2006",340.4,sc2004
2020-03-10,-4.4,"sc2005,sc2006",325.5,sc2004
2020-03-11,-6.3,"sc2005,sc2006",275.2,sc2004
2020-03-12,-6.8,"sc2005,sc2006",252.6,sc2004
2020-03-13,-7.0,"sc2005,sc2006",252.7,sc2004
2020-03-16,-6.4,"sc2005,sc2006",250.1,sc2004
2020-03-17,-5.1,"sc2005,sc2006",239.4,sc2004
2020-03-18,-5.6,"sc2005,sc2006",232.3,sc2004
2020-03-19,-6.1,"sc2005,sc2006",215.0,sc2004
2020-03-20,-6.4,"sc2005,sc2006",232.9,sc2004
2020-03-23,-6.7,"sc2005,sc2006",229.8,sc2004
2020-03-24,-5.9,"sc2005,sc2006",245.4,sc2004
2020-03-25,-5.4,"sc2005,sc2006",251.4,sc2004
2020-03-26,-5.6,"sc2005,sc2006",249.1,sc2004
2020-03-27,-5.6,"sc2005,sc2006",243.8,sc2004
2020-03-30,-6.2,"sc2005,sc2006",239.1,sc2004
2020-03-31,-6.5,"sc2005,sc2006",245.1,sc2004
2020-04-01,-6.6,"sc2006,sc2007",256.9,sc2005
2020-04-02,-6.5,"sc2006,sc2007",267.4,sc2005
2020-04-03,-6.7,"sc2006,sc2007",278.3,sc2005
2020-04-07,-6.2,"sc2006,sc2007",289.2,sc2005
2020-04-08,-6.2,"sc2006,sc2007",285.9,sc2005
2020-04-09,-5.2,"sc2006,sc2007",293.4,sc2005
2020-04-10,-6.8,"sc2006,sc2007",285.0,sc2005
2020-04-13,-7.2,"sc2006,sc2007",286.5,sc2005
2020-04-14,-7.6,"sc2006,sc2007",276.3,sc2005
2020-04-15,-8.7,"sc2006,sc2007",267.7,sc2005
2020-04-16,-11.7,"sc2006,sc2007",258.4,sc2005
2020-04-17,-12.7,"sc2006,sc2007",245.3,sc2005
2020-04-20,-12.6,"sc2006,sc2007",234.2,sc2005
2020-04-21,-13.1,"sc2006,sc2007",228.2,sc2005
2020-04-22,-12.2,"sc2006,sc2007",205.4,sc2005
2020-04-23,-15.1,"sc2006,sc2007",213.7,sc2005
2020-04-24,-14.2,"sc2006,sc2007",225.2,sc2005
2020-04-27,-15.6,"sc2006,sc2007",212.7,sc2005
2020-04-28,-21.0,"sc2006,sc2007",202.2,sc2005
2020-04-29,-21.5,"sc2006,sc2007",212.9,sc2005
2020-04-30,-17.9,"sc2006,sc2007",227.2,sc2005
2020-05-06,-13.9,"sc2007,sc2008",248.2,sc2006
2020-05-07,-13.6,"sc2007,sc2008",246.8,sc2006
2020-05-08,-13.5,"sc2007,sc2008",247.1,sc2006
2020-05-11,-15.5,"sc2007,sc2008",243.7,sc2006
2020-05-12,-16.1,"sc2007,sc2008",241.1,sc2006
2020-05-13,-16.7,"sc2007,sc2008",237.4,sc2006
2020-05-14,-17.1,"sc2007,sc2008",231.6,sc2006
2020-05-15,-16.2,"sc2007,sc2008",238.7,sc2006
2020-05-18,-14.2,"sc2007,sc2008",246.7,sc2006
2020-05-19,-12.8,"sc2007,sc2008",258.5,sc2006
2020-05-20,-14.7,"sc2007,sc2008",254.3,sc2006
2020-05-21,-14.1,"sc2007,sc2008",261.8,sc2006
2020-05-22,-14.9,"sc2007,sc2008",258.5,sc2006
2020-05-25,-15.2,"sc2007,sc2008",253.8,sc2006
2020-05-26,-14.8,"sc2007,sc2008",259.2,sc2006
