trading_date,spread_mid,contracts,price_01,front_contract
2019-06-24,2.0,"sc2003,sc2004",436.8,sc1907
2019-06-25,2.9,"sc2003,sc2004",431.2,sc1907
2019-06-26,2.2,"sc2003,sc2004",432.9,sc1907
2019-06-27,2.5,"sc2003,sc2004",435.9,sc1907
2019-06-28,1.2,"sc2003,sc2004",437.4,sc1907
2019-07-01,1.5,"sc2004,sc2005",447.3,sc1908
2019-07-02,1.1,"sc2004,sc2005",442.0,sc1908
2019-07-03,0.4,"sc2004,sc2005",430.2,sc1908
2019-07-04,1.0,"sc2004,sc2005",431.9,sc1908
2019-07-05,1.1,"sc2004,sc2005",431.3,sc1908
2019-07-08,1.4,"sc2004,sc2005",439.1,sc1908
2019-07-09,0.6,"sc2004,sc2005",443.9,sc1908
2019-07-10,1.2,"sc2004,sc2005",441.6,sc1908
2019-07-11,1.2,"sc2004,sc2005",455.7,sc1908
2019-07-12,1.2,"sc2004,sc2005",457.8,sc1908
2019-07-15,1.0,"sc2004,sc2005",454.8,sc1908
2019-07-16,0.9,"sc2004,sc2005",453.0,sc1908
2019-07-17,1.3,"sc2004,sc2005",443.7,sc1908
2019-07-18,1.1,"sc2004,sc2005",433.5,sc1908
2019-07-19,1.1,"sc2004,sc2005",421.6,sc1908
2019-07-22,1.1,"sc2004,sc2005",423.1,sc1908
2019-07-23,1.2,"sc2004,sc2005",427.4,sc1908
2019-07-24,1.2,"sc2004,sc2005",430.4,sc1908
2019-07-25,0.9,"sc2004,sc2005",433.4,sc1908
2019-07-26,1.2,"sc2004,sc2005",435.8,sc1908
2019-07-29,1.1,"sc2004,sc2005",435.5,sc1908
2019-07-30,1.0,"sc2004,sc2005",425.2,sc1908
2019-07-31,1.1,"sc2004,sc2005",427.5,sc1908
2019-08-01,0.9,"sc2005,sc2006",444.0,sc1909
2019-08-02,1.4,"sc2005,sc2006",432.1,sc1909
2019-08-05,-0.1,"sc2005,sc2006",433.5,sc1909
2019-08-06,0.6,"sc2005,sc2006",429.4,sc1909
2019-08-07,0.7,"sc2005,sc2006",423.3,sc1909
2019-08-08,-2.9,"sc2005,sc2006",408.6,sc1909
2019-08-09,-2.7,"sc2005,sc2006",409.9,sc1909
2019-08-12,-0.4,"sc2005,sc2006",418.8,sc1909
2019-08-13,-1.6,"sc2005,sc2006",419.7,sc1909
2019-08-14,0.5,"sc2005,sc2006",430.9,sc1909
2019-08-15,-0.2,"sc2005,sc2006",420.5,sc1909
2019-08-16,-0.8,"sc2005,sc2006",418.6,sc1909
2019-08-19,1.9,"sc2005,sc2006",425.7,sc1909
2019-08-20,0.4,"sc2005,sc2006",432.8,sc1909
2019-08-21,-0.2,"sc2005,sc2006",429.5,sc1909
2019-08-22,-3.2,"sc2005,sc2006",432.7,sc1909
2019-08-23,0.1,"sc2005,sc2006",428.5,sc1909
2019-08-26,0.0,"sc2005,sc2006",422.8,sc1909
2019-08-27,1.0,"sc2005,sc2006",425.2,sc1909
2019-08-28,1.6,"sc2005,sc2006",423.0,sc1909
2019-08-29,-0.4,"sc2005,sc2006",429.0,sc1909
2019-08-30,0.5,"sc2005,sc2006",411.8,sc1909
2019-09-02,0.9,"sc2006,sc2007",432.7,sc1910
2019-09-03,-0.4,"sc2006,sc2007",430.3,sc1910
2019-09-04,-1.0,"sc2006,sc2007",425.5,sc1910
2019-09-05,0.1,"sc2006,sc2007",439.2,sc1910
2019-09-06,0.2,"sc2006,sc2007",445.1,sc1910
2019-09-09,0.1,"sc2006,sc2007",444.6,sc1910
2019-09-10,0.6,"sc2006,sc2007",450.1,sc1910
2019-09-11,-2.2,"sc2006,sc2007",460.9,sc1910
2019-09-12,-1.7,"sc2006,sc2007",450.3,sc1910
2019-09-16,2.0,"sc2006,sc2007",479.8,sc1910
2019-09-17,-0.2,"sc2006,sc2007",496.7,sc1910
2019-09-18,-4.5,"sc2006,sc2007",487.2,sc1910
2019-09-19,-4.2,"sc2006,sc2007",473.5,sc1910
2019-09-20,1.2,"sc2006,sc2007",458.5,sc1910
2019-09-23,-2.3,"sc2006,sc2007",472.7,sc1910
2019-09-24,0.9,"sc2007,sc2008",464.3,sc1911
2019-09-25,1.2,"sc2007,sc2008",457.2,sc1911
2019-09-26,0.7,"sc2007,sc2008",449.8,sc1911
2019-09-27,1.1,"sc2007,sc2008",448.7,sc1911
2019-09-30,1.2,"sc2007,sc2008",448.1,sc1911
2019-10-08,0.9,"sc2007,sc2008",437.6,sc1911
2019-10-09,0.7,"sc2007,sc2008",447.0,sc1911
2019-10-10,0.2,"sc2007,sc2008",451.7,sc1911
2019-10-11,0.5,"sc2007,sc2008",458.1,sc1911
2019-10-14,0.9,"sc2007,sc2008",471.7,sc1911
2019-10-15,-0.1,"sc2007,sc2008",466.6,sc1911
2019-10-16,-1.1,"sc2007,sc2008",465.1,sc1911
2019-10-17,-2.3,"sc2007,sc2008",451.4,sc1911
2019-10-18,-1.0,"sc2007,sc2008",445.1,sc1911
2019-10-21,-0.3,"sc2007,sc2008",443.2,sc1911
2019-10-22,0.0,"sc2007,sc2008",437.2,sc1911
2019-10-23,0.2,"sc2007,sc2008",438.6,sc1911
2019-10-24,-0.5,"sc2007,sc2008",441.3,sc1911
2019-10-25,-1.4,"sc2007,sc2008",451.1,sc1911
2019-10-28,-0.4,"sc2007,sc2008",447.9,sc1911
2019-10-29,0.0,"sc2007,sc2008",456.7,sc1911
2019-10-30,-0.7,"sc2007,sc2008",451.1,sc1911
2019-10-31,1.3,"sc2007,sc2008",452.8,sc1911
2019-11-01,1.7,"sc2008,sc2009",444.3,sc1912
2019-11-04,2.7,"sc2008,sc2009",449.3,sc1912
2019-11-05,4.4,"sc2008,sc2009",458.4,sc1912
2019-11-06,4.4,"sc2008,sc2009",459.6,sc1912
2019-11-07,2.9,"sc2008,sc2009",456.4,sc1912
2019-11-08,5.6,"sc2008,sc2009",456.0,sc1912
2019-11-11,4.0,"sc2008,sc2009",452.8,sc1912
2019-11-12,5.2,"sc2008,sc2009",455.9,sc1912
2019-11-13,5.9,"sc2008,sc2009",453.9,sc1912
2019-11-14,5.0,"sc2008,sc2009",453.4,sc1912
2019-11-15,3.3,"sc2008,sc2009",453.9,sc1912
2019-11-18,3.7,"sc2008,sc2009",453.7,sc1912
2019-11-19,1.7,"sc2008,sc2009",454.0,sc1912
2019-11-20,1.2,"sc2008,sc2009",451.2,sc1912
2019-11-21,3.7,"sc2008,sc2009",454.8,sc1912
2019-11-22,4.1,"sc2008,sc2009",453.8,sc1912
2019-11-25,2.9,"sc2008,sc2009",456.1,sc1912
2019-11-26,4.7,"sc2008,sc2009",454.6,sc1912
2019-11-27,3.6,"sc2008,sc2009",456.2,sc1912
2019-11-28,4.5,"sc2008,sc2009",447.3,sc1912
2019-11-29,5.5,"sc2008,sc2009",451.2,sc1912
2019-12-02,-3.9,"sc2009,sc2010",454.8,sc2001
2019-12-03,-3.7,"sc2009,sc2010",451.7,sc2001
2019-12-04,-1.0,"sc2009,sc2010",449.2,sc2001
2019-12-05,-2.5,"sc2009,sc2010",456.3,sc2001
2019-12-06,-2.4,"sc2009,sc2010",458.0,sc2001
2019-12-09,-1.4,"sc2009,sc2010",464.8,sc2001
2019-12-10,0.4,"sc2009,sc2010",469.2,sc2001
2019-12-11,0.6,"sc2009,sc2010",470.9,sc2001
2019-12-12,-0.2,"sc2009,sc2010",466.1,sc2001
2019-12-13,0.7,"sc2009,sc2010",462.2,sc2001
2019-12-16,-0.3,"sc2009,sc2010",467.4,sc2001
2019-12-17,-1.0,"sc2009,sc2010",470.2,sc2001
2019-12-18,-1.4,"sc2009,sc2010",480.4,sc2001
2019-12-19,-2.5,"sc2009,sc2010",476.3,sc2001
2019-12-20,-1.8,"sc2009,sc2010",468.0,sc2001
2019-12-23,0.9,"sc2010,sc2011",478.1,sc2002
2019-12-24,2.9,"sc2010,sc2011",479.1,sc2002
2019-12-25,1.5,"sc2010,sc2011",483.6,sc2002
2019-12-26,3.8,"sc2010,sc2011",484.4,sc2002
2019-12-27,3.0,"sc2010,sc2011",487.1,sc2002
2019-12-30,3.9,"sc2010,sc2011",490.2,sc2002
2019-12-31,2.0,"sc2010,sc2011",487.5,sc2002
2020-01-02,1.6,"sc2010,sc2011",481.7,sc2002
2020-01-03,1.5,"sc2010,sc2011",486.5,sc2002
2020-01-06,6.4,"sc2010,sc2011",507.8,sc2002
2020-01-07,5.3,"sc2010,sc2011",499.9,sc2002
2020-01-08,3.0,"sc2010,sc2011",498.4,sc2002
2020-01-09,4.6,"sc2010,sc2011",483.2,sc2002
2020-01-10,3.3,"sc2010,sc2011",470.9,sc2002
2020-01-13,1.9,"sc2010,sc2011",468.8,sc2002
2020-01-14,3.0,"sc2010,sc2011",458.6,sc2002
2020-01-15,2.1,"sc2010,sc2011",458.0,sc2002
2020-01-16,1.4,"sc2010,sc2011",453.3,sc2002
2020-01-17,1.9,"sc2011,sc2012",465.3,sc2003
2020-01-20,0.1,"sc2011,sc2012",466.1,sc2003
2020-01-21,2.2,"sc2011,sc2012",464.0,sc2003
2020-01-22,3.0,"sc2011,sc2012",461.0,sc2003
2020-01-23,1.0,"sc2011,sc2012",451.1,sc2003
2020-02-03,9.9,"sc2011,sc2012",431.3,sc2003
2020-02-04,0.3,"sc2011,sc2012",396.5,sc2003
2020-02-05,1.4,"sc2011,sc2012",396.8,sc2003
2020-02-06,-1.3,"sc2011,sc2012",402.3,sc2003
2020-02-07,-0.8,"sc2011,sc2012",398.4,sc2003
2020-02-10,-2.8,"sc2011,sc2012",393.5,sc2003
2020-02-11,-2.2,"sc2011,sc2012",391.7,sc2003
2020-02-12,-1.2,"sc2011,sc2012",394.5,sc2003
2020-02-13,-1.2,"sc2011,sc2012",400.0,sc2003
2020-02-14,0.4,"sc2011,sc2012",399.6,sc2003
2020-02-17,0.0,"sc2011,sc2012",401.5,sc2003
2020-02-18,1.0,"sc2011,sc2012",399.2,sc2003
2020-02-19,1.9,"sc2011,sc2012",403.8,sc2003
2020-02-20,0.4,"sc2011,sc2012",411.9,sc2003
2020-02-21,0.1,"sc2011,sc2012",408.9,sc2003
2020-02-24,-0.5,"sc2011,sc2012",393.1,sc2003
2020-02-25,0.4,"sc2011,sc2012",388.3,sc2003
2020-02-26,-0.3,"sc2011,sc2012",377.9,sc2003
2020-02-27,-12.3,"sc2011,sc2012",360.3,sc2003
2020-02-28,-1.4,"sc2011,sc2012",347.0,sc2003
2020-03-02,0.3,"sc2012,sc2101",359.7,sc2004
2020-03-03,0.6,"sc2012,sc2101",372.4,sc2004
2020-03-04,0.1,"sc2012,sc2101",368.5,sc2004
2020-03-05,1.2,"sc2012,sc2101",366.6,sc2004
2020-03-06,-1.6,"sc2012,sc2101",351.9,sc2004
2020-03-09,-4.8,"sc2012,sc2101",340.4,sc2004
2020-03-10,-19.5,"sc2012,sc2101",325.5,sc2004
2020-03-11,-7.1,"sc2012,sc2101",275.2,sc2004
2020-03-12,-6.4,"sc2012,sc2101",252.6,sc2004
2020-03-13,-7.3,"sc2012,sc2101",252.7,sc2004
2020-03-16,-7.5,"sc2012,sc2101",250.1,sc2004
2020-03-17,-4.9,"sc2012,sc2101",239.4,sc2004
2020-03-18,-5.4,"sc2012,sc2101",232.3,sc2004
2020-03-19,-7.4,"sc2012,sc2101",215.0,sc2004
2020-03-20,-7.4,"sc2012,sc2101",232.9,sc2004
2020-03-23,-7.8,"sc2012,sc2101",229.8,sc2004
2020-03-24,-5.5,"sc2012,sc2101",245.4,sc2004
2020-03-25,-7.0,"sc2012,sc2101",251.4,sc2004
2020-03-26,-7.3,"sc2012,sc2101",249.1,sc2004
2020-03-27,-5.8,"sc2012,sc2101",243.8,sc2004
2020-03-30,-6.2,"sc2012,sc2101",239.1,sc2004
2020-03-31,-6.8,"sc2012,sc2101",245.1,sc2004
2020-04-01,-6.3,"sc2101,sc2102",256.9,sc2005
2020-04-02,-6.2,"sc2101,sc2102",267.4,sc2005
2020-04-03,-7.1,"sc2101,sc2102",278.3,sc2005
2020-04-07,-5.8,"sc2101,sc2102",289.2,sc2005
2020-04-08,-6.9,"sc2101,sc2102",285.9,sc2005
2020-04-09,-6.5,"sc2101,sc2102",293.4,sc2005
2020-04-10,-4.2,"sc2101,sc2102",285.0,sc2005
2020-04-13,-6.2,"sc2101,sc2102",286.5,sc2005
2020-04-14,-5.1,"sc2101,sc2102",276.3,sc2005
2020-04-15,-6.4,"sc2101,sc2102",267.7,sc2005
2020-04-16,-7.6,"sc2101,sc2102",258.4,sc2005
2020-04-17,-7.8,"sc2101,sc2102",245.3,sc2005
2020-04-20,-8.9,"sc2101,sc2102",234.2,sc2005
2020-04-21,-8.8,"sc2101,sc2102",228.2,sc2005
2020-04-22,-4.8,"sc2101,sc2102",205.4,sc2005
2020-04-23,-8.9,"sc2101,sc2102",213.7,sc2005
2020-04-24,-9.2,"sc2101,sc2102",225.2,sc2005
2020-04-27,-9.6,"sc2101,sc2102",212.7,sc2005
2020-04-28,-9.6,"sc2101,sc2102",202.2,sc2005
2020-04-29,-10.0,"sc2101,sc2102",212.9,sc2005
2020-04-30,-10.3,"sc2101,sc2102",227.2,sc2005
2020-05-06,-8.0,"sc2102,sc2103",248.2,sc2006
2020-05-07,-8.0,"sc2102,sc2103",246.8,sc2006
2020-05-08,-7.4,"sc2102,sc2103",247.1,sc2006
2020-05-11,-6.7,"sc2102,sc2103",243.7,sc2006
2020-05-12,-6.5,"sc2102,sc2103",241.1,sc2006
2020-05-13,-6.9,"sc2102,sc2103",237.4,sc2006
2020-05-14,-6.8,"sc2102,sc2103",231.6,sc2006
2020-05-15,-8.1,"sc2102,sc2103",238.7,sc2006
2020-05-18,-7.3,"sc2102,sc2103",246.7,sc2006
2020-05-19,-7.1,"sc2102,sc2103",258.5,sc2006
2020-05-20,-7.8,"sc2102,sc2103",254.3,sc2006
2020-05-21,-8.5,"sc2102,sc2103",261.8,sc2006
2020-05-22,-8.6,"sc2102,sc2103",258.5,sc2006
2020-05-25,-8.1,"sc2102,sc2103",253.8,sc2006
2020-05-26,-7.7,"sc2102,sc2103",259.2,sc2006
2020-05-27,-7.4,"sc2102,sc2103",258.4,sc2006
